cuneichar,cuneicharAltLabel,cuneicharLabel,phoneticValues,oslIDs
http://www.wikidata.org/entity/Q87556488,"CUNEIFORM SIGN TAG TIMES SHE, U+122F6",𒋶,tibirₓ,o0002400
http://www.wikidata.org/entity/Q87555968,"CUNEIFORM SIGN LAGAB TIMES TAK4, U+121E3",𒇣,"šurun₂, šara₃, bara₈, ninmuš, para₈, šuru₂",o0001834
http://www.wikidata.org/entity/Q87555978,"sul, CUNEIFORM SIGN LAGAB TIMES U2 PLUS ASH, U+121E8, CUNEIFORM SIGN DUN, CUNEIFORM SIGN SHUL",𒇨,"ugra, ušera, ugri, ušeri",o0001789
http://www.wikidata.org/entity/Q87556506,"CUNEIFORM SIGN TIR OVER TIR, U+12303",𒌃,"garadin₆, karadin₆, nenni₅, ninni₅",o0000639
http://www.wikidata.org/entity/Q87556508,"CUNEIFORM SIGN TIR OVER TIR GAD OVER GAD GAR OVER GAR, U+12304",𒌄,"garadin, karadin",o0000635
http://www.wikidata.org/entity/Q87556512,"CUNEIFORM SIGN TUG2, U+12306",𒌆,"dul₅, taškarin, tug₂, mur₁₀, ašlag₂, azalag₂, azlag₂, dašgari, i₆, mu₄, taskarin, te₅, tiškarin, tiškarini, tu₉, tuba₄, tuk₂, tuku₂, umuš, uš₄",o0000557
http://www.wikidata.org/entity/Q87557127,"CUNEIFORM SIGN DUG TIMES ERIN2, U+12492",𒒒,,o0001014
http://www.wikidata.org/entity/Q87556000,"CUNEIFORM SIGN LAL TIMES LAL, U+121F3",𒇳,"kurnun, la₅, lal-lal, lal₂, lalla, lallal, lalʾu, laʾu, papnun",o0000423
http://www.wikidata.org/entity/Q87556468,"CUNEIFORM SIGN SUR9, U+122EA",𒋪,"sur₉, sura₉, surru, zur₂",o0000540
http://www.wikidata.org/entity/Q87557150,"CUNEIFORM SIGN DUG TIMES LUH PLUS GISH, U+124A1",𒒡,,o0001008
http://www.wikidata.org/entity/Q87556017,"CUNEIFORM SIGN LU TIMES BAD, U+121FC",𒇼,"adda₂, ad₃",o0001928
http://www.wikidata.org/entity/Q87557149,"CUNEIFORM SIGN DUG TIMES LAM TIMES KUR, U+124A0",𒒠,,o0001007
http://www.wikidata.org/entity/Q87557154,"CUNEIFORM SIGN DUG TIMES MES, U+124A3",𒒣,,o0001028
http://www.wikidata.org/entity/Q87556480,"CUNEIFORM SIGN TAB OVER TAB NI OVER NI DISH OVER DISH, U+122F1",𒋱,"ubišaga, ubinigga",o0002382
http://www.wikidata.org/entity/Q87557152,"CUNEIFORM SIGN DUG TIMES MASH, U+124A2",𒒢,,o0001027
http://www.wikidata.org/entity/Q87556025,"CUNEIFORM SIGN LU2 TIMES ESH2, U+12200",𒈀,,o0001971
http://www.wikidata.org/entity/Q87556558,"CUNEIFORM SIGN UDUG, U+1231C",𒌜,"gidim₄, rābiṣu, šēdu, šedu₂, udug, uduₓ, utug",o0000570
http://www.wikidata.org/entity/Q87556038,"CUNEIFORM SIGN LU2 TIMES KAD3, U+12206",𒈆,,o0001977
http://www.wikidata.org/entity/Q87556561,"CUNEIFORM SIGN UM TIMES LAGAB, U+1231E",𒌞,"samag₅, sumug₅",o0002532
http://www.wikidata.org/entity/Q87557169,"CUNEIFORM SIGN ERIN2 X, U+124AB",𒒫,,o0001086
http://www.wikidata.org/entity/Q87556503,"CUNEIFORM SIGN TIR, U+12301",𒌁,"ter, tir, dir₄, ezina₃, ezinam₃, ezinu₃, gamun₂, ninni₈, panaₓ, qišat, šabu, še₁₅, si₃₀, ṭer₅, ṭir₅",o0002726
http://www.wikidata.org/entity/Q22906609,"Lu, CUNEIFORM SIGN LU, U+121FB, UDU",𒇻,"eze, lu, lug, udu, nu₁₂, si₆",o0000433
http://www.wikidata.org/entity/Q87556565,"CUNEIFORM SIGN UM TIMES SHA3, U+12320",𒌠,"samag₂, sumug₂",o0002535
http://www.wikidata.org/entity/Q87556047,"CUNEIFORM SIGN LU2 TIMES ME PLUS EN, U+1220B",𒈋,dinig₂,o0001960
http://www.wikidata.org/entity/Q87556063,"CUNEIFORM SIGN LU2 OPPOSING LU2, U+12213",𒈓,"adamin, inbir, gigam, adamen, enbir, gingam, pagraₓ, urbigu₃, urbingu₃",o0001953
http://www.wikidata.org/entity/Q87556061,"CUNEIFORM SIGN LU2 CROSSING LU2, U+12212",𒈒,,o0001953
http://www.wikidata.org/entity/Q87557198,"CUNEIFORM SIGN GA2 TIMES DUG TIMES KASKAL, U+124B9",𒒹,,o0001255
http://www.wikidata.org/entity/Q87556591,"CUNEIFORM SIGN UR2 TIMES A PLUS HA, U+1232C",𒌬,urum₉,o0002583
http://www.wikidata.org/entity/Q87556070,"CUNEIFORM SIGN LU3, U+12216",𒈖,"gadₓ, gar₅, gug₂, kuk₂, lu₃",o0000443
http://www.wikidata.org/entity/Q87556531,"CUNEIFORM SIGN U OVER U SUR OVER SUR, U+1230F",𒌏,"garadin₉, karadin₉",o0002442
http://www.wikidata.org/entity/Q87556076,"CUNEIFORM SIGN LUGAL OPPOSING LUGAL, U+12219",𒈙,"gug₅, adamenₓ",o0001912
http://www.wikidata.org/entity/Q87556603,"CUNEIFORM SIGN UR2 TIMES U2, U+12331",𒌱,"urum₈, ušbar₇, ušbur₇",o0002597
http://www.wikidata.org/entity/Q87556610,"CUNEIFORM SIGN UR4, U+12334",𒌴,"ur₄, gur₁₅, ura₄",o0000588
http://www.wikidata.org/entity/Q87557219,"CUNEIFORM SIGN GA2 TIMES NE, U+124C4",𒓄,,o0001318
http://www.wikidata.org/entity/Q87557217,"CUNEIFORM SIGN GA2 TIMES MUSH, U+124C3",𒓃,,o0001317
http://www.wikidata.org/entity/Q87556548,"CUNEIFORM SIGN UD TIMES U PLUS U PLUS U, U+12317",𒌗,"itu, iti, arhu, itud, a₁₃, du₁₆, id₈, itid, u₂₂",o0002520
http://www.wikidata.org/entity/Q87556617,"CUNEIFORM SIGN URU, U+12337",𒌷,"ala, uru, ali, eri, alu, iri, ere, ale, al₈, er₄, ir₄, lu₈, re₂, ri₂, ru₉, u₁₉, ulu₄",o0000582
http://www.wikidata.org/entity/Q87556104,"Me, CUNEIFORM SIGN ME, U+12228",𒈨,"sip, tuba, me, sep, sib, išib, ba₁₃, deš₄, diš₄, gaₓ, geₓ, isib, ma₆, men₂, meš₂, mi₃, šab₄, šeb, šep, šib, šip",o0000453
http://www.wikidata.org/entity/Q87556110,"CUNEIFORM SIGN MIN, U+1222B",𒈫,"2, min, 02, mina, 2(diš), menₓ, šin₂, šina",o0000456
http://www.wikidata.org/entity/Q87557237,"CUNEIFORM SIGN GUD PLUS GISH TIMES TAK4, U+124CD",𒓍,,o0001418
http://www.wikidata.org/entity/Q87556114,"CUNEIFORM SIGN MU OVER MU, U+1222D",𒈭,"tah, dah, taha, ṭah, tuh₂",o0002016
http://www.wikidata.org/entity/Q87556115,"CUNEIFORM SIGN MUG, U+1222E",𒈮,"buk, muk, muq, puk, muga, mug, gaggim, gagim, gakim, guggim, gugim, gukim, muguₓ, šuk₂, wuk",o0000458
http://www.wikidata.org/entity/Q87556640,"CUNEIFORM SIGN URU TIMES IGI, U+12342",𒍂,"asal, asara, silig, asar, asalₓ, asari, asaru, asaₓ, banšurₓ, ilumer₂, išhuru₂, nūr-ili, šilig, silig₇, šilig₇",o0002566
http://www.wikidata.org/entity/Q87556121,"CUNEIFORM SIGN MURGU2, U+12231",𒈱,"murgu₂, mur₇, eŋir₆, mur₈, ŋurgu₂",o0000461
http://www.wikidata.org/entity/Q87556130,"CUNEIFORM SIGN MUSH OVER MUSH, U+12236",𒈶,,o0002024
http://www.wikidata.org/entity/Q87556132,"CUNEIFORM SIGN MUSH OVER MUSH TIMES A PLUS NA, U+12237",𒈷,arinaₓ,o0002025
http://www.wikidata.org/entity/Q87556136,"CUNEIFORM SIGN MUSH3, U+12239",𒈹,"inanna, muš₃, zanaru, mim₂, šuba₄, ennin, ga-ša-an-an-na, inana, inini, innana, innin, ištar, mušku, nin₂, ninni₆, sar₅, še₂₃, se₂₇, šed₁₂, sed₆, sedi₆, suba₄, subi₄, suh₁₀, suku₆, sukud₃, sukuš, sus₂, susbu₄, suz₂",o0000466
http://www.wikidata.org/entity/Q87556599,"CUNEIFORM SIGN UR2 TIMES HA, U+1232F",𒌯,"erim₇, erin₉, eren₈, urum₄, uruₓ",o0002591
http://www.wikidata.org/entity/Q87557268,"CUNEIFORM SIGN LAK-080, U+124DD",𒓝,,o0000418
http://www.wikidata.org/entity/Q87556143,"CUNEIFORM SIGN MUSH3 GUNU, U+1223D",𒈽,"sus, suh, suz, suku₅, muš₂, susbu₂, še₂₄, se₂₈, šed₁₃, sed₇, sedi₇, sih₄, su₁₀, šuh, sukud₂, šukₓ, sušbu, šusbu, šušinakₓ, suzbu₂, tišpak",o0000467
http://www.wikidata.org/entity/Q87556666,"CUNEIFORM SIGN URU TIMES URUDA, U+1234E",𒍎,"banšur, bansur, banšura, pansur, panšur, silig₅, šilig₅",o0002578
http://www.wikidata.org/entity/Q87557302,"CUNEIFORM SIGN LAK-348, U+124EC",𒓬,,o0000357
http://www.wikidata.org/entity/Q87556168,"CUNEIFORM SIGN NE TIMES UD, U+1224A",𒉊,"emeš₂, eš₁₂",o0002071
http://www.wikidata.org/entity/Q87556643,"CUNEIFORM SIGN URU TIMES ISH, U+12344",𒍄,,o0002568
http://www.wikidata.org/entity/Q87556184,"CUNEIFORM SIGN NINDA2 TIMES AN, U+12253",𒉓,"šan, šam₃, san₃",o0002095
http://www.wikidata.org/entity/Q87557329,"CUNEIFORM SIGN LAK-483, U+124FA",𒓺,,o0000382
http://www.wikidata.org/entity/Q87556662,"CUNEIFORM SIGN URU TIMES U PLUS GUD, U+1234C",𒍌,,o0002552
http://www.wikidata.org/entity/Q87557332,"CUNEIFORM SIGN LAK-492, U+124FC",𒓼,,o0000385
http://www.wikidata.org/entity/Q87556206,"CUNEIFORM SIGN NINDA2 TIMES USH, U+1225F",𒉟,suhuš₂,o0002114
http://www.wikidata.org/entity/Q87557339,"CUNEIFORM SIGN LAK-608, U+12500",𒔀,,o0000402
http://www.wikidata.org/entity/Q87556664,"CUNEIFORM SIGN URU TIMES UD, U+1234D",𒍍,"erim₆, ararimₓ, erarimₓ, erin₆, eriₓ, ru₄, uru₂, urumₓ, ururim, urušibₓ, urutamga₂",o0002577
http://www.wikidata.org/entity/Q87557337,"CUNEIFORM SIGN LAK-550, U+124FF",𒓿,,o0000397
http://www.wikidata.org/entity/Q87556208,"CUNEIFORM SIGN NISAG, U+12260, CUNEIFORM SIGN MURU2",𒉠,"muri, nesag, nesaŋ, murub₄, mur₂, muru₂, nisag, nisaŋ, zag₃, zaŋ₃",o0000485
http://www.wikidata.org/entity/Q87557347,"CUNEIFORM SIGN LAK-617 TIMES DUN3 GUNU GUNU, U+12504",𒔄,,o0001105
http://www.wikidata.org/entity/Q87556736,"CUNEIFORM SIGN KAP ELAMITE, U+1236F",𒍯,,o0000274
http://www.wikidata.org/entity/Q87557344,"CUNEIFORM SIGN LAK-617 TIMES ASH, U+12502",𒔂,,o0001865
http://www.wikidata.org/entity/Q87556751,"CUNEIFORM SIGN DISH PLUS SHU, U+12375",𒍵,,o0032017
http://www.wikidata.org/entity/Q87556225,"CUNEIFORM SIGN NUN OVER NUN, U+1226A",𒉪,"nira, nir, ner, nur, nar₃, naraₓ, nenerₓ, ninir, ri₅, šer₇, tirₓ",o0002123
http://www.wikidata.org/entity/Q87554999,"CUNEIFORM SIGN A TIMES BAD, U+12002",𒀂,agam,o0000846
http://www.wikidata.org/entity/Q87556752,"CUNEIFORM SIGN DUB TIMES SHE, U+12376",𒍶,,o0025700
http://www.wikidata.org/entity/Q87556699,"Za, CUNEIFORM SIGN ZA, U+1235D",𒍝,"za, ṣa, sa₃, zagga₂, ze₄",o0000603
http://www.wikidata.org/entity/Q87555005,"CUNEIFORM SIGN A TIMES IGI, U+12005",𒀅,"er₆, ir₆, isiš₃, šeš₃",o0000849
http://www.wikidata.org/entity/Q87556765,"CUNEIFORM SIGN GIG, U+1237C",𒍼,,o0000212
http://www.wikidata.org/entity/Q87555015,"ap, CUNEIFORM SIGN AB, U+1200A, ab",𒀊,"ab, aba, ap, abba, eš₃, giraba, agarinₓ, ašₓ, eri₁₂, erigal₃, es₃, eṣ₃, esa₃, eša₃, ešeₓ, ez₃, iri₁₂, irigal₃, is₃, iṣ₃, iš₇, iz₃, unu₅",o0000088
http://www.wikidata.org/entity/Q87556244,"CUNEIFORM SIGN NUNUZ AB2 TIMES KAD3, U+12273",𒉳,mud₈,o0002151
http://www.wikidata.org/entity/Q87556705,"CUNEIFORM SIGN ZAG, U+12360",𒍠,"zak, bute, butu, buti, zag, zaq, pute, za₃, puta, puti, en₇, putu, ṣak, sak₆, saₓ, zik₀",o0000605
http://www.wikidata.org/entity/Q87557386,"CUNEIFORM SIGN LAK-648 TIMES URUDA, U+12516",𒔖,,o0002578
http://www.wikidata.org/entity/Q87556719,"CUNEIFORM SIGN ZIB, U+12366",𒍦,"zib, zip, zeb, kad₆, ṣep, ṣib, sib₃, šib₄, ṣibi, ṣip, sip₃, sum₅, zub₂",o0000870
http://www.wikidata.org/entity/Q87556262,"CUNEIFORM SIGN PAP, U+1227D, KÚR",𒉽,"pap, bap, pab, bab, pa₄, kur₂, aha₃, ba₁₄, gur₁₂, kuru₂, qur₄",o0000500
http://www.wikidata.org/entity/Q87556789,"CUNEIFORM SIGN KA TIMES UR2, U+12387",𒎇,,o0001665
http://www.wikidata.org/entity/Q87555039,"CUNEIFORM SIGN AB2, U+12016",𒀖,"lit, let, lid, ab₂, ap₂, le₈, li₈, liṭ, liti, liṭi, rem₂, reme₂, rim₂, rimu₂",o0000090
http://www.wikidata.org/entity/Q87556731,"CUNEIFORM SIGN ZU5 TIMES A, U+1236C",𒍬,"azu, uzu₂, ušbar₂, ušbur₂",o0002680
http://www.wikidata.org/entity/Q87557400,"CUNEIFORM SIGN LU2 TIMES PAP PLUS PAP PLUS LU3, U+1251D",𒔝,,o0001961
http://www.wikidata.org/entity/Q87556797,"CUNEIFORM SIGN LU2 TIMES SHU, U+1238B",𒎋,,o0001987
http://www.wikidata.org/entity/Q87556279,"CUNEIFORM SIGN PI TIMES IB, U+12286",𒊆,,o0002251
http://www.wikidata.org/entity/Q87556815,"CUNEIFORM SIGN PESH2 ASTERISK, U+12394",𒎔,,o0032007
http://www.wikidata.org/entity/Q87556289,"CUNEIFORM SIGN PIRIG TIMES KAL, U+1228B",𒊋,nib,o0002243
http://www.wikidata.org/entity/Q87556297,"CUNEIFORM SIGN RA, U+1228F",𒊏,"ra, rah₂",o0000510
http://www.wikidata.org/entity/Q87556757,"CUNEIFORM SIGN EZEN TIMES SHE, U+12378",𒍸,,o0001121
http://www.wikidata.org/entity/Q87557434,"CUNEIFORM SIGN SAG GUNU TIMES HA, U+1252D",𒔭,,o0002271
http://www.wikidata.org/entity/Q87556767,"CUNEIFORM SIGN HUSH, U+1237D",𒍽,,o0001444
http://www.wikidata.org/entity/Q87555091,"CUNEIFORM SIGN AN THREE TIMES, U+1202F",𒀯,"mul, mulu, nap₂, šun₂",o0000642
http://www.wikidata.org/entity/Q87556784,"CUNEIFORM SIGN KA TIMES SHUL, U+12385",𒎅,,o0032023
http://www.wikidata.org/entity/Q87555101,"CUNEIFORM SIGN APIN, U+12033",𒀳,"pin, bin, apina, ereš₄, apin, engar, absin₃, abšin₃, engara, eriš₄, ur₁₁, uru₄, uš₈",o0000102
http://www.wikidata.org/entity/Q87556342,"CUNEIFORM SIGN SAG OVER SAG, U+122A7",𒊧,"sagminₓ, saŋminₓ",o0002263
http://www.wikidata.org/entity/Q20639233,"id, IDU, Á, CUNEIFORM SIGN A2, it, U+12009",𒀉,"et, id, it, ed, a₂, ti₈, ah₅, ahi₂, eṭ, idi₂, iṭ, te₈",o0000112
http://www.wikidata.org/entity/Q87557476,"CUNEIFORM SIGN URU TIMES LU3, U+12540",𒕀,,o0000583
http://www.wikidata.org/entity/Q87556810,"CUNEIFORM SIGN NINDA2 TIMES BAL, U+12391",𒎑,,o0002097
http://www.wikidata.org/entity/Q87557483,"CUNEIFORM SIGN ZU5 TIMES THREE DISH TENU, U+12543",𒕃,,o0002679
http://www.wikidata.org/entity/Q87557481,"CUNEIFORM SIGN ZU OVER ZU PLUS SAR, U+12542",𒕂,,o0002673
http://www.wikidata.org/entity/Q87555568,"CUNEIFORM SIGN GUM, U+12123, CUNEIFORM SIGN KUM",𒄣,"qu, gum, kum, qum, gaz₂, gas₂, gu₈, kas₆, ku₁₃, kun₃, nag₄, naga₄, naŋ₄, naŋa₄, nuŋa, ša₉, šaqu₃",o0000225
http://www.wikidata.org/entity/Q87555583,"CUNEIFORM SIGN HA TENU, U+1212A",𒄪,"zubud, zugud",o0000234
http://www.wikidata.org/entity/Q87556636,"CUNEIFORM SIGN URU TIMES GU, U+12340",𒍀,"guru₅, guruš₃, gur₅, guₓ, kur₁₂, šakir, šakira, šakiri, šurumₓ",o0002564
http://www.wikidata.org/entity/Q87556653,"CUNEIFORM SIGN URU TIMES PA, U+12348",𒍈,"šakiraₓ, šakirₓ",o0002573
http://www.wikidata.org/entity/Q87554995,"a, CUNEIFORM SIGN A, U+12000, cuneiform A, cuneiform sign a, dur5, duru5",𒀀,"a, ea, duru₅, aya₂, eš₁₀, aia₂, dur₅, e₄, ebir₃, emₓ, epir₃, ia₁₀, id₅, me₅, mu₁₄, ŋa₁₀, ṭur₅, ya₁₀, ʾu₄",o0000087
http://www.wikidata.org/entity/Q87554997,"CUNEIFORM SIGN A TIMES A, U+12001",𒀁,"eduru, aya₂-aya₂, edur",o0000845
http://www.wikidata.org/entity/Q87555001,"CUNEIFORM SIGN A TIMES GAN2 TENU, U+12003",𒀃,,o0000847
http://www.wikidata.org/entity/Q87556689,"CUNEIFORM SIGN UTUKI, U+12359",𒍙,"utudi, utuki",o0000591
http://www.wikidata.org/entity/Q87556692,"CUNEIFORM SIGN UZ3, U+1235A",𒍚,"uzud, surₓ, ud₅, uda₅, us₃, ut₅, uz₃, uza₃",o0000594
http://www.wikidata.org/entity/Q87556696,"CUNEIFORM SIGN UZU, U+1235C",𒍜,"uzu, šer₄, šeru, šir₄, širam, širi₄, širim, širu, širum, usu₃",o0000592
http://www.wikidata.org/entity/Q87555648,"CUNEIFORM SIGN IGI OVER IGI SHIR OVER SHIR UD OVER UD, U+12149",𒅉,dimsar,o0001483
http://www.wikidata.org/entity/Q87555017,"CUNEIFORM SIGN AB TIMES ASH2, U+1200B",𒀋,abba₂,o0000745
http://www.wikidata.org/entity/Q87555026,"CUNEIFORM SIGN AB TIMES IGI GUNU, U+12010",𒀐,unugi,o0000750
http://www.wikidata.org/entity/Q87556711,"CUNEIFORM SIGN ZE2, U+12362",𒍢,"ze₂, zi₂, ṣe, se₂₀, ṣi, si₂₀",o0000608
http://www.wikidata.org/entity/Q87556717,"CUNEIFORM SIGN ZI3, U+12365",𒍥,"zid₂, karaₓ, zi₃, zuₓ",o0000613
http://www.wikidata.org/entity/Q87555672,"CUNEIFORM SIGN IR, U+12155, er, ir",𒅕,"ir, er, ereš₃, ere₁₄, erešu, eri₁₄, ire₁₄, iri₁₄",o0000257
http://www.wikidata.org/entity/Q87556745,"CUNEIFORM SIGN DAG KISIM5 TIMES U2 PLUS MASH, U+12373",𒍳,,o0032015
http://www.wikidata.org/entity/Q87556754,"CUNEIFORM SIGN EZEN TIMES GUD, U+12377",𒍷,,o0001114
http://www.wikidata.org/entity/Q87556759,"CUNEIFORM SIGN GA2 TIMES AN PLUS KAK PLUS A, U+12379",𒍹,,o0021744
http://www.wikidata.org/entity/Q87556769,"CUNEIFORM SIGN KA TIMES ANSHE, U+1237E",𒍾,,o0032019
http://www.wikidata.org/entity/Q87555094,"CUNEIFORM SIGN AN PLUS NAGA OPPOSING AN PLUS NAGA, U+12030",𒀰,dalhamun₅,o0000620
http://www.wikidata.org/entity/Q87555724,"CUNEIFORM SIGN KA TIMES KI, U+12170",𒅰,,o0001643
http://www.wikidata.org/entity/Q87555730,"CUNEIFORM SIGN KA TIMES LI, U+12172",𒅲,"mu₇, ŋeli₃, gele₃, geli₃, gili₃, gilib₃, mel₂, mele₂, meli₂, mili₂, mu₁₃, mumunₓ, munₓ, ŋili₃, ŋiriₓ, sug₇, tu₆, ṭu₆, uš₇, zug₄, zuhₓ",o0001645
http://www.wikidata.org/entity/Q87555099,"CUNEIFORM SIGN ANSHE, U+12032",𒀲,"anše, anši, anšu, šagan₂, šakan₃",o0000101
http://www.wikidata.org/entity/Q87555732,"CUNEIFORM SIGN KA TIMES LU, U+12173",𒅳,pu-udu,o0001647
http://www.wikidata.org/entity/Q87556786,"CUNEIFORM SIGN KA TIMES TU, U+12386",𒎆,,o0002576
http://www.wikidata.org/entity/Q87555104,"CUNEIFORM SIGN ARAD TIMES KUR, U+12035",𒀵,"arad₂, /ŋereš/, er₁₁, ge₂₄, geme₃, gereš₃, giriš₃, ir₁₁, kiraš, urda₂, urdu₂",o0000843
http://www.wikidata.org/entity/Q87556795,"CUNEIFORM SIGN LU2 TIMES ESH2 PLUS LAL, U+1238A",𒎊,ešela,o0021745
http://www.wikidata.org/entity/Q87555754,"CUNEIFORM SIGN KA TIMES RU, U+1217D",𒅽,gilib₄,o0001654
http://www.wikidata.org/entity/Q87555117,"CUNEIFORM SIGN ASH OVER ASH OVER ASH, U+1203C",𒀼,šušur,o0000859
http://www.wikidata.org/entity/Q87555759,"CUNEIFORM SIGN KA TIMES SHA, U+12180",𒆀,,o0001645
http://www.wikidata.org/entity/Q87555126,"Ba, CUNEIFORM SIGN BA, U+12040",𒁀,"ba, be₄, bi₆, libit, pa₂, wa₂",o0000113
http://www.wikidata.org/entity/Q87555136,"CUNEIFORM SIGN BAL, U+12044",𒁄,"bal, bala, pal, bul₃, kulₓ, pala₄, pul₃",o0000118
http://www.wikidata.org/entity/Q87556830,"CUNEIFORM NUMERIC SIGN TWO ASH, U+12400, DIDLI",𒐖,2(geš₂),o0000009
http://www.wikidata.org/entity/Q87556835,"CUNEIFORM NUMERIC SIGN FOUR ASH, U+12402",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000034
http://www.wikidata.org/entity/Q87556833,"CUNEIFORM NUMERIC SIGN THREE ASH, U+12401",𒐠,"3(gešu), 3(gešʾu)",o0000020
http://www.wikidata.org/entity/Q87555151,"CUNEIFORM SIGN BI TIMES IGI GUNU, U+1204C",𒁌,"šembi₃, šimbi₃",o0000928
http://www.wikidata.org/entity/Q87555781,"KÁ, CUNEIFORM SIGN KA2, U+1218D",𒆍,"babu, kankan, ka₂, kan₄, aganₓ, aka₄, akan₂, baba₂, gu₁₆, papa₂",o0000277
http://www.wikidata.org/entity/Q87555149,"CUNEIFORM SIGN BI TIMES GAR, U+1204B",𒁋,"bappir₃, bappira₃, lungaₓ, ningiₓ",o0000927
http://www.wikidata.org/entity/Q87556843,"CUNEIFORM NUMERIC SIGN EIGHT ASH, U+12406",𒐍,"08, usa, 8(diš), ussu",o0000074
http://www.wikidata.org/entity/Q87555788,"CUNEIFORM SIGN KAD2, U+12190",𒆐,"gat₂, kad₂, kat₂, qad₆, qat₆, šid₂",o0000265
http://www.wikidata.org/entity/Q87556841,"CUNEIFORM NUMERIC SIGN SEVEN ASH, U+12405",𒐒,"7(bur₃), 7(u)",o0000066
http://www.wikidata.org/entity/Q87556845,"CUNEIFORM NUMERIC SIGN NINE ASH, U+12407",𒐝,9(geš₂),o0000079
http://www.wikidata.org/entity/Q87555163,"CUNEIFORM SIGN BUR2, U+12054",𒁔,"ušu, dun₅, bur₂, ušum, bal₂, bu₈, bul₂, bulug₂, buluŋ₂, buru₂, du₉, pul₂, su₁₆, šum₅, sun₅",o0000131
http://www.wikidata.org/entity/Q87556848,"CUNEIFORM NUMERIC SIGN THREE DISH, U+12408",𒐠,"3(gešu), 3(gešʾu)",o0000027
http://www.wikidata.org/entity/Q87556849,"CUNEIFORM NUMERIC SIGN FOUR DISH, U+12409",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000040
http://www.wikidata.org/entity/Q87556855,"CUNEIFORM NUMERIC SIGN SEVEN DISH, U+1240C",𒐒,"7(bur₃), 7(u)",o0000068
http://www.wikidata.org/entity/Q87556858,"CUNEIFORM NUMERIC SIGN NINE DISH, U+1240E",𒐝,9(geš₂),o0000080
http://www.wikidata.org/entity/Q87556857,"CUNEIFORM NUMERIC SIGN EIGHT DISH, U+1240D",𒐍,"08, usa, 8(diš), ussu",o0000075
http://www.wikidata.org/entity/Q87556861,"CUNEIFORM NUMERIC SIGN FOUR U, U+1240F",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000043
http://www.wikidata.org/entity/Q87556867,"CUNEIFORM NUMERIC SIGN SEVEN U, U+12412",𒐒,"7(bur₃), 7(u)",o0000072
http://www.wikidata.org/entity/Q87556870,"CUNEIFORM NUMERIC SIGN NINE U, U+12414",𒐝,9(geš₂),o0000085
http://www.wikidata.org/entity/Q87556868,"CUNEIFORM NUMERIC SIGN EIGHT U, U+12413",𒐍,"08, usa, 8(diš), ussu",o0000077
http://www.wikidata.org/entity/Q87556874,"CUNEIFORM NUMERIC SIGN TWO GESH2, U+12416",𒐖,2(geš₂),o0000017
http://www.wikidata.org/entity/Q87555826,"CUNEIFORM SIGN KI TIMES UD, U+121A3",𒆣,kislah₂,o0001742
http://www.wikidata.org/entity/Q87556879,"CUNEIFORM NUMERIC SIGN FOUR GESH2, U+12418",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000042
http://www.wikidata.org/entity/Q87556876,"CUNEIFORM NUMERIC SIGN THREE GESH2, U+12417",𒐠,"3(gešu), 3(gešʾu)",o0000029
http://www.wikidata.org/entity/Q87556886,"CUNEIFORM NUMERIC SIGN EIGHT GESH2, U+1241C",𒐍,"08, usa, 8(diš), ussu",o0000076
http://www.wikidata.org/entity/Q87555196,"CUNEIFORM SIGN DAG KISIM5 TIMES IR PLUS LU, U+12062",𒁢,ubur₄,o0000945
http://www.wikidata.org/entity/Q87556884,"CUNEIFORM NUMERIC SIGN SEVEN GESH2, U+1241B",𒐒,"7(bur₃), 7(u)",o0000071
http://www.wikidata.org/entity/Q87555202,"CUNEIFORM SIGN DAG KISIM5 TIMES LU, U+12065",𒁥,"kisimₓ, ubur₂",o0000962
http://www.wikidata.org/entity/Q87556891,"CUNEIFORM NUMERIC SIGN TWO GESHU, U+1241F",𒐖,2(geš₂),o0000016
http://www.wikidata.org/entity/Q87555201,"CUNEIFORM SIGN DAG KISIM5 TIMES LA, U+12064",𒁤,"lahta₆, lahtan₆",o0000960
http://www.wikidata.org/entity/Q87556888,"CUNEIFORM NUMERIC SIGN NINE GESH2, U+1241D",𒐝,9(geš₂),o0000084
http://www.wikidata.org/entity/Q87556895,"CUNEIFORM NUMERIC SIGN FOUR GESHU, U+12421",𒐏,"40, 040, 4(bur₃), 4(u), limmu₃, limu₃, nimin, nimina, nin₅, nina₄, šanabaku₂, šanabi₂",o0000041
http://www.wikidata.org/entity/Q87556893,"CUNEIFORM NUMERIC SIGN THREE GESHU, U+12420",𒐠,"3(gešu), 3(gešʾu)",o0000028
http://www.wikidata.org/entity/Q87556910,"CUNEIFORM NUMERIC SIGN TWO SHAR2, U+12423",𒐖,2(geš₂),o0000019
